chave,idade,corRaca,trancamentos,notaIngresso,escolaPublica,nota,falta,ultimoSemestre,quantidadeRematricula,numDisciplinaUltimo,tempoUniversidade,aprovados,matriculado,reprovado_falta,reprovado_media,sexo_code,estadoCivil_code,deficiencia_code,matutino,vespertino,noturno,tipoVaga_code,moraCampus,grande_area,tempo_2_grau_superior,evadido
3BF774B7-1A81-4DA8-9731-FDC001EE4EBE,30.0,1,3,532.6,0,0.04,45.2,1.0,1,0,1,0.0,0.0,5.0,0.0,1,0,0,0,0,1,1,0,1,10,1
9FB6477B-364D-4685-ACB0-7E1FE06B0D26,26.0,1,0,624.02,1,7.358356164383562,2.136986301369863,10.0,12,2,11,73.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0,4,4,0
4EAC1285-EF73-45A3-A25C-1D9B68466ABB,48.0,1,2,510.98,0,1.27,41.5,1.0,1,4,1,0.0,0.0,4.0,0.0,0,1,0,0,0,1,1,0,1,38,1
4A08833C-5D54-4A4E-B7D4-984A8C2205F3,34.0,1,1,593.44,0,1.7864999999999998,23.7,8.0,5,1,5,3.0,0.0,8.0,9.0,1,0,0,0,0,1,1,0,1,20,1
8BBE354C-7AF2-4023-9086-8DFCD0263BD6,24.0,1,0,496.0,0,6.6728,5.4,8.0,12,4,12,45.0,0.0,0.0,5.0,0,0,0,1,1,0,1,0,4,2,0
EFEB959B-B60F-488A-B19F-9515622B9315,24.0,1,0,557.84,1,7.884374999999999,1.8125,8.0,8,4,8,48.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0,4,4,0
52E32665-CC2D-465A-BEC0-5E5BE82AE434,26.0,1,0,662.38,0,5.069354838709677,8.112903225806452,8.0,12,4,12,44.0,0.0,3.0,15.0,1,0,0,1,1,0,1,0,3,4,0
7CE3431C-5F2B-4B51-8E87-156C765358BF,24.0,1,0,636.34,0,7.2614285714285725,4.571428571428571,1.0,1,6,1,6.0,0.0,0.0,1.0,0,0,0,1,1,0,1,0,3,2,1
CA2D2B66-9877-41D1-AD3B-B5158DCC75A0,24.0,1,3,546.44,0,0.6666666666666666,63.77777777777778,6.0,2,1,10,1.0,0.0,8.0,0.0,0,0,0,1,1,0,1,0,3,2,1
E221BDE0-1D03-4455-B0BB-E4CBB37742A1,44.0,1,2,540.7,0,0.6033333333333334,38.66666666666666,1.0,2,2,2,0.0,0.0,3.0,0.0,1,0,0,1,1,0,1,0,3,40,1
16A8E397-0A04-45A7-974D-7BB52286DC89,28.0,0,2,624.04,0,7.088800000000001,2.1333333333333333,8.0,10,1,13,63.0,5.0,2.0,5.0,1,0,0,1,1,0,1,0,6,12,0
26E42FE1-AA6D-44B1-83BE-C2603DFADAE2,41.0,1,3,557.14,0,0.075,68.5,1.0,1,4,1,0.0,0.0,4.0,0.0,1,0,0,0,0,1,1,0,7,34,1
181FAD95-5CF8-411D-B003-4FF9A66BF6A3,29.0,1,1,458.16,0,3.679090909090909,18.363636363636363,5.0,3,2,3,5.0,0.0,3.0,3.0,0,0,0,1,1,0,1,0,7,12,1
A9A2D26D-A266-4B98-A04D-AE7B7B68BF06,25.0,1,4,469.72,0,0.145,71.5,1.0,1,4,1,0.0,0.0,4.0,0.0,1,0,0,1,1,0,1,0,7,2,1
9CABD1C7-7938-4ED5-B12C-F99A8C5569A6,27.0,1,0,536.6,1,7.141282051282051,2.2564102564102564,8.0,7,4,7,38.0,0.0,0.0,1.0,0,0,0,1,1,0,1,0,7,8,0
42FB9E19-7014-40EB-A5F7-B766586DAF5E,28.0,1,3,468.04,0,0.0,74.5,1.0,1,4,1,0.0,0.0,4.0,0.0,1,0,0,1,1,0,1,0,7,4,1
20D9F19A-5E26-441F-A5DD-CFCA90EA8D6B,28.0,1,0,596.62,0,4.454062500000001,6.75,8.0,9,3,9,35.0,0.0,8.0,21.0,1,0,0,1,1,0,1,0,5,8,1
00185E03-2189-4CF1-921A-AD30E8986E50,24.0,1,0,596.16,0,7.121917808219178,0.6575342465753424,9.0,8,1,8,69.0,0.0,0.0,4.0,1,0,0,1,1,0,1,0,5,2,0
8D4E1735-CF0A-44D6-8D24-7469EA047F75,24.0,0,0,597.58,0,6.755066666666667,1.2,9.0,10,1,10,70.0,0.0,0.0,5.0,0,0,0,1,1,0,1,1,5,2,0
66044529-E32D-4EDE-AD5D-705ADD65F2E8,24.0,1,0,570.04,0,8.35086956521739,0.3478260869565217,9.0,9,1,9,69.0,0.0,0.0,0.0,1,0,0,1,1,0,1,1,5,2,0
11369C7D-C8F2-485A-9D93-068AD7936900,35.0,0,2,515.64,0,2.9894117647058827,20.0,1.0,2,1,2,6.0,0.0,7.0,4.0,0,0,0,1,1,0,1,1,5,20,1
C7E50D7B-006B-4613-918B-E30950CAEDBA,26.0,0,0,528.56,0,4.520588235294119,8.294117647058824,2.0,2,9,2,9.0,0.0,4.0,4.0,0,0,0,0,0,1,1,0,1,2,0
C7289A22-5C3F-42AE-87D2-955877AD3780,35.0,0,3,465.96,0,0.0,37.125,1.0,1,0,1,0.0,0.0,8.0,0.0,1,0,0,0,0,1,1,1,1,4,1
C2281C14-5822-4D95-A69D-B009C35B5327,27.0,1,1,480.6,0,3.019285714285714,18.142857142857142,2.0,4,2,5,10.0,0.0,15.0,3.0,1,0,0,0,0,1,1,1,1,6,1
906A8F50-839B-493A-8F28-62B77AFBAE92,26.0,1,0,629.94,0,7.302338709677419,8.838709677419354,10.0,12,2,12,60.0,0.0,2.0,0.0,0,0,0,1,1,0,1,1,5,4,0
26B6FE49-4B34-4B80-AF0C-D2E9918F2D49,24.0,0,0,567.92,0,7.508412698412699,0.7936507936507936,9.0,10,1,10,60.0,0.0,0.0,3.0,0,0,0,1,1,0,1,0,5,2,0
EBCB9962-3C26-458A-BC1D-34D5B0AA57AE,24.0,0,2,503.02,0,2.6025,17.375,1.0,2,1,2,1.0,0.0,6.0,1.0,0,0,0,1,1,0,1,1,5,2,1
C5DA7EF2-6FF1-4359-9DD7-FE9F8008A172,26.0,1,0,568.36,0,4.319139784946237,10.956989247311828,9.0,13,4,13,53.0,4.0,15.0,21.0,1,0,0,1,1,0,1,1,5,6,0
CEAD84E0-6265-4B34-AC37-192224373424,24.0,1,2,549.68,0,1.6507142857142854,25.071428571428573,5.0,2,1,2,1.0,0.0,11.0,2.0,1,0,0,1,1,0,1,1,5,2,1
4FBD661C-8ADA-4B3B-A861-3EC13BE35D1C,24.0,1,0,596.42,0,6.7942647058823535,2.5588235294117645,10.0,10,1,10,64.0,0.0,0.0,4.0,0,0,0,1,1,0,1,1,4,2,0
3EB78E0A-8424-43CE-8BEE-D18DE1B08449,22.0,1,0,602.38,0,6.3566666666666665,10.51851851851852,5.0,6,2,6,20.0,0.0,6.0,1.0,0,0,0,1,0,0,1,0,6,2,0
9D5E30BC-2AEC-4B67-B562-C266A75D52CB,21.0,1,1,540.58,0,0.9542857142857144,0.0,1.0,1,6,1,0.0,0.0,0.0,7.0,0,0,0,1,0,0,1,0,6,2,1
404D38EF-A88C-4F33-A4F0-A4A89C27C0A0,23.0,1,0,433.62,0,6.638235294117647,3.2058823529411766,7.0,7,4,7,28.0,5.0,0.0,1.0,0,0,0,0,0,1,1,0,7,2,0
5CE03D1E-9883-4B52-9F37-A39C7E4CBAEF,22.0,1,0,511.0,0,0.10625,9.0,2.0,2,3,2,0.0,0.0,2.0,6.0,0,0,0,0,0,1,1,0,7,4,1
97646E4D-6DFB-439C-A96D-E0D759EF334A,31.0,0,4,507.98,0,1.808214285714286,17.285714285714285,4.0,5,1,7,4.0,0.0,13.0,11.0,1,0,0,1,1,0,1,1,5,4,1
7619FE2E-16F0-4BE2-9664-EF35E904D7D6,30.0,0,0,535.34,0,2.521428571428572,18.5,3.0,2,1,3,3.0,0.0,5.0,6.0,0,0,0,1,1,0,1,1,5,2,0
13F5FEEA-25C0-4FAA-8759-623C1C5EEE34,32.0,1,4,544.74,0,0.0,49.875,2.0,1,1,2,0.0,0.0,8.0,0.0,0,0,0,1,1,0,1,0,5,4,1
188AD721-110F-4E8A-B9B4-0B27573A396C,31.0,0,0,564.96,0,6.749473684210527,2.8026315789473686,10.0,12,1,12,72.0,0.0,0.0,4.0,1,0,0,1,1,0,1,1,5,2,0
7AFAC15B-A27B-4A1B-98A4-BFFAB9D48BDB,39.0,0,0,541.92,0,5.958279569892473,1.2150537634408602,10.0,17,1,17,77.0,0.0,2.0,14.0,0,0,0,1,1,0,1,1,4,18,0
4454A180-9F90-4EBF-8EC7-ABE8D4CD382C,31.0,1,4,524.74,0,1.338888888888889,32.111111111111114,1.0,1,4,2,0.0,0.0,9.0,0.0,0,0,0,1,1,0,1,1,4,4,1
C90BF1F3-2E72-4BFD-BD0F-6B1B7966BE7C,31.0,0,0,512.48,0,1.8000000000000005,9.214285714285714,4.0,1,1,2,10.0,0.0,1.0,3.0,1,0,0,1,1,0,1,0,4,4,1
53CF9FC8-6AF5-415D-8B61-8A5BC78A8DFD,33.0,0,4,509.5,0,1.165,14.77777777777778,2.0,3,2,6,10.0,0.0,6.0,2.0,0,0,0,1,1,0,1,1,4,8,1
5787EDA1-4131-4FD6-9D70-5DECF477B483,32.0,1,0,557.52,0,4.583548387096775,41.774193548387096,4.0,5,3,9,18.0,0.0,11.0,2.0,0,0,0,1,0,1,1,0,8,6,1
17A470D4-F0A9-4036-BCA7-F754D923D771,32.0,1,2,573.86,0,1.7727272727272727,75.27272727272727,1.0,2,6,5,1.0,0.0,9.0,1.0,0,0,0,1,0,1,1,0,8,10,1
118A1D81-A3B8-4D0E-95D7-AF32A8529254,30.0,1,0,543.04,1,8.062037037037037,4.425925925925926,9.0,9,3,9,53.0,0.0,0.0,1.0,0,0,0,0,1,0,1,0,8,4,0
65B4ADB5-FDB7-4684-BCFF-B5F9C78D8C19,28.0,1,0,636.22,0,8.238923076923076,2.292307692307692,10.0,10,1,10,64.0,0.0,1.0,0.0,0,0,0,1,1,0,1,0,7,2,0
67774523-118D-4ECA-BE92-E49C92E26210,30.0,1,0,666.66,0,4.522134146341464,16.048780487804876,7.0,16,3,16,44.0,0.0,23.0,15.0,0,0,0,1,1,0,1,0,7,2,1
53325F62-6F04-476A-8881-B101ECD8A697,29.0,0,0,656.98,1,9.042222222222222,3.952380952380953,10.0,10,1,10,63.0,0.0,0.0,0.0,1,0,0,1,1,0,1,0,7,2,0
984B27E4-593C-4DD6-BA63-BC70FC14C075,42.0,1,0,549.66,0,5.06,10.0,1.0,1,5,1,4.0,0.0,1.0,0.0,0,0,0,0,0,1,1,0,6,26,1
826A2029-CB95-4B5C-AE8C-C2C5FAD86D3D,38.0,0,4,620.86,0,1.69,34.8,1.0,1,5,1,1.0,0.0,4.0,0.0,1,0,0,0,0,1,1,0,6,20,1
DABEE8ED-8BE3-4F62-8522-4F3086A28A44,63.0,1,1,457.48,0,3.645125,12.475,6.0,15,1,19,19.0,0.0,12.0,9.0,1,1,0,0,0,1,1,0,7,10,1
9F72C704-660A-48A4-9D64-5F760311407B,39.0,1,0,571.8,1,7.851914893617022,7.702127659574468,8.0,9,4,9,45.0,0.0,1.0,1.0,1,1,0,1,0,0,1,0,7,20,0
B1291CC9-D3CE-4FC3-89B1-A9EAA427D787,52.0,0,4,510.54,0,0.0,53.2,1.0,1,5,1,0.0,0.0,5.0,0.0,0,0,0,1,0,0,1,0,7,46,1
F10CC533-6DEE-470D-871F-32DB2F9E8275,60.0,1,0,437.1,0,6.157692307692309,2.4615384615384617,2.0,2,6,2,9.0,0.0,0.0,4.0,0,0,0,0,0,1,1,0,7,24,0
9079326D-68B8-461B-8D93-1363C173A4D4,50.0,1,0,574.14,1,7.967391304347826,7.413043478260869,4.0,4,11,7,45.0,0.0,1.0,0.0,0,0,0,1,0,0,1,0,7,32,0
A1E1FFD8-94CA-46D9-9638-41A49E1DCD9B,39.0,1,0,562.72,1,7.478260869565218,10.326086956521738,4.0,5,11,11,45.0,0.0,1.0,0.0,0,1,0,1,0,0,1,0,7,22,0
CAA96ABE-053D-467F-9759-30C6EA0414A2,46.0,1,2,497.7,0,2.2,61.0,1.0,1,8,1,2.0,1.0,4.0,1.0,0,0,0,1,0,0,1,0,7,28,1
16553508-7238-41E4-B714-1FA85493CEED,30.0,1,2,567.38,0,1.17,63.4,1.0,1,8,1,1.0,0.0,8.0,1.0,0,0,0,0,1,0,1,0,7,4,1
7513B3EE-D24C-4243-B313-2A0EE1554281,30.0,1,4,511.1,0,5.491666666666667,13.375,5.0,5,2,5,16.0,0.0,8.0,0.0,0,0,0,0,1,0,1,0,8,2,1
ACFBC030-6EBD-4F35-BA0D-3F96A2C3ABCA,28.0,1,0,591.22,0,3.7266666666666666,22.83333333333333,2.0,2,6,2,6.0,0.0,5.0,1.0,0,0,0,1,0,0,1,0,6,2,0
7855D1F9-436C-4F42-A7BB-4064FA7C1CD3,29.0,0,4,601.12,0,5.920799999999999,11.36,5.0,4,1,4,18.0,0.0,6.0,1.0,0,0,0,1,0,0,1,0,6,2,1
E3961CEF-8E32-4E37-BD00-AAE78685BD7F,49.0,1,2,702.96,0,5.105666666666667,45.63333333333333,3.0,4,0,7,15.0,0.0,11.0,4.0,0,1,0,1,0,0,1,0,6,40,1
992C27D4-4FAE-49C2-BAB9-E32928B64B98,32.0,1,2,692.22,0,1.6077049180327867,16.262295081967213,2.0,7,0,17,10.0,1.0,20.0,30.0,1,0,0,0,0,1,1,0,6,10,1
DB2E415C-5FD3-4984-B2A3-7B99B30C066C,45.0,1,2,688.82,0,1.8734375,33.40625,2.0,4,0,7,7.0,2.0,18.0,5.0,1,0,0,0,0,1,1,0,6,28,1
E8221635-E64B-45D7-A9C4-BFD78AB0572D,46.0,1,2,687.04,0,6.482352941176472,6.588235294117647,2.0,2,0,7,12.0,1.0,2.0,2.0,0,0,0,0,0,1,1,0,6,30,1
25070C09-547A-4F17-AF60-B5718E8973B8,31.0,1,0,656.14,0,6.328,16.075,4.0,7,10,13,32.0,0.0,7.0,1.0,1,0,0,0,0,1,1,0,6,4,1
03ADBC01-721E-4F27-A7BF-95E478478FF5,34.0,1,0,643.58,0,0.135,53.25,1.0,1,8,1,0.0,0.0,6.0,2.0,1,0,0,0,0,1,1,0,6,14,1
E1718EFD-2A1A-40ED-B4E7-16D3C8FB9454,32.0,1,0,630.18,0,2.036,46.8,4.0,7,1,13,11.0,0.0,38.0,1.0,1,0,0,0,0,1,1,0,6,4,1
323CD20A-9E5C-4D8D-A3DA-2D132933075C,35.0,1,2,612.36,1,7.372368421052632,5.596491228070176,8.0,9,6,12,51.0,0.0,1.0,5.0,1,0,0,0,0,1,1,0,6,12,0
940CACF1-8B3B-4578-A3BA-CFE614816549,40.0,0,0,604.84,1,2.5104444444444445,17.2,8.0,12,6,12,51.0,0.0,25.0,14.0,1,1,0,0,0,1,1,0,6,24,0
41FFFE00-9928-46DC-997E-A879CB331636,32.0,0,0,543.84,1,7.904814814814815,5.722222222222222,8.0,8,6,8,51.0,0.0,2.0,1.0,0,0,0,0,0,1,1,0,6,8,0
C6D74F22-AD76-4E34-B2D6-AA35153CFB2E,29.0,1,0,646.68,0,5.342987012987013,11.12987012987013,9.0,15,6,15,60.0,0.0,7.0,10.0,1,0,0,1,1,0,1,0,3,0,0
48FD3B71-4179-4552-847D-05C731296DBC,30.0,1,0,690.6,1,6.305797101449276,6.434782608695652,9.0,14,6,14,60.0,0.0,0.0,9.0,1,0,0,1,1,0,1,0,3,2,0
EB79BB28-B04F-48CE-88EF-068691683194,30.0,1,0,656.14,0,5.750638297872341,9.53191489361702,8.0,13,2,13,37.0,0.0,3.0,7.0,1,0,0,1,1,0,1,1,3,6,1
1562F8B7-6ACA-46C9-B118-9DE97B5ADBAC,30.0,0,1,642.7,0,3.2668421052631578,21.57894736842105,5.0,4,1,5,7.0,0.0,9.0,3.0,1,0,0,1,1,0,1,0,3,4,1
0B6E8310-D478-469C-8538-118490A21CE5,29.0,1,4,576.52,0,4.136470588235294,36.44117647058823,7.0,9,1,14,16.0,0.0,17.0,1.0,0,0,0,0,1,0,1,0,1,2,1
169B1156-E66E-46AC-BB38-6A03FAFA0093,38.0,1,0,589.92,1,7.541666666666667,5.0,8.0,8,4,8,41.0,0.0,0.0,1.0,0,1,0,0,1,0,1,0,1,22,0
AD6CEF89-B874-4207-8A46-488A4562E994,35.0,1,4,570.26,0,0.0,84.5,1.0,1,4,1,0.0,0.0,4.0,0.0,1,0,0,0,1,0,1,0,1,12,1
B552FF20-E97A-43E7-AE53-195DA1F346CE,29.0,1,0,532.62,0,0.4423076923076923,41.07692307692308,1.0,2,7,2,0.0,0.0,12.0,1.0,1,0,0,1,1,0,1,0,1,4,1
D4392528-49CB-44E8-B1AE-1DF748FE7178,34.0,1,0,654.52,0,0.7260714285714286,47.85714285714285,4.0,12,2,12,5.0,0.0,47.0,4.0,1,0,0,0,1,1,1,0,1,12,1
C7229B4D-3CD5-49C3-A841-79E7FC3D786E,29.0,1,0,626.98,1,6.636153846153847,4.276923076923077,8.0,14,2,12,52.0,0.0,2.0,11.0,1,0,0,0,1,1,1,0,1,2,0
5FD66CE1-8972-48BD-93B8-BC1433F9620D,34.0,1,4,589.22,0,0.5631999999999999,48.32,4.0,6,2,5,2.0,0.0,22.0,1.0,1,0,0,0,1,1,1,0,1,10,1
63B803CA-17C7-4E05-B970-46F72EEDAB44,33.0,1,0,604.24,1,7.274090909090909,6.590909090909091,1.0,5,1,9,44.0,0.0,0.0,0.0,1,0,0,1,1,0,1,0,1,8,0
33B4E2F0-700B-4A49-A3CF-0D0BC4331257,30.0,1,0,679.74,0,7.421,4.6,4.0,4,7,4,28.0,0.0,1.0,1.0,0,0,0,1,1,0,1,0,6,2,1
FCC29DB3-F487-415E-9415-57AD628EF3E6,30.0,1,0,657.62,0,8.55723076923077,2.2,10.0,10,2,10,64.0,0.0,1.0,0.0,0,0,0,1,1,0,1,0,6,2,0
85295831-D3BC-4620-8860-23A01217BD78,35.0,1,0,651.86,0,6.029878048780488,7.951219512195122,10.0,14,2,15,65.0,0.0,6.0,11.0,1,0,0,1,1,0,1,0,6,12,0
0F99ABB3-4288-490B-8A25-87FF9460396E,30.0,0,0,640.16,1,6.873521126760563,5.732394366197183,10.0,10,2,10,64.0,0.0,5.0,2.0,0,0,0,1,1,0,1,0,6,2,0
7694E486-92F5-4A05-B4DA-9C6548D0A874,30.0,1,4,606.3,0,0.22,62.8,1.0,1,5,1,0.0,0.0,5.0,0.0,1,0,0,1,1,0,1,0,1,4,1
148BFFE0-DC08-4DEA-878A-EBEE456F873B,34.0,1,4,601.56,0,2.2625,39.0,2.0,3,4,3,4.0,0.0,8.0,0.0,1,0,0,0,0,1,1,0,1,12,1
D014819F-BDD5-454A-B927-007A4C5BB12D,45.0,1,4,583.98,0,0.0,70.0,1.0,1,4,1,0.0,0.0,4.0,0.0,0,0,0,0,0,1,1,0,1,26,1
5469A20D-E5DB-44C6-8EE5-B3E395C5C347,35.0,1,0,618.62,1,6.933863636363637,3.4431818181818183,10.0,12,2,12,82.0,0.0,1.0,5.0,1,0,0,1,1,0,1,0,5,12,0
A7BAB61B-E448-430B-B07A-92F0E6A26F21,31.0,4,4,611.66,0,4.34734693877551,20.551020408163264,6.0,10,2,11,27.0,0.0,16.0,6.0,1,0,0,1,1,0,1,0,5,4,1
C69C4336-BEB3-41E8-90B3-40F5E21D4C5E,30.0,1,0,608.52,1,6.863661971830986,4.690140845070423,10.0,12,2,11,66.0,0.0,1.0,4.0,1,0,0,1,1,0,1,0,5,6,0
7D9AE49B-D40C-465C-AD21-496124DB5001,30.0,1,1,608.06,0,4.274587155963303,8.174311926605505,9.0,18,3,17,56.0,0.0,7.0,46.0,1,0,0,1,1,0,1,0,5,4,1
9CEF3DC2-6125-4655-9E41-237B5F04274F,30.0,1,0,633.0,0,7.666250000000001,4.125,1.0,1,8,1,8.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0,5,2,1
492D80C9-3087-4ED0-9C0E-18FFA6C4F250,31.0,1,1,576.82,0,4.727393162393163,12.52136752136752,10.0,19,2,20,73.0,0.0,27.0,17.0,1,0,0,1,1,0,1,0,5,2,0
0ABFDB69-4112-474A-B658-C9D5ADE2846D,37.0,0,4,652.42,0,5.7375,8.1875,3.0,2,2,2,13.0,0.0,3.0,0.0,0,0,0,1,1,0,1,0,5,18,1
D9EAF5B6-50E7-4A83-848F-5A8E1F74B13A,33.0,1,0,587.5,1,6.606949152542373,10.152542372881356,10.0,12,3,12,110.0,0.0,7.0,1.0,0,0,0,1,1,0,1,0,5,12,0
C30AC107-DCB9-48C6-83D4-15A1FFABB68A,29.0,0,0,634.82,0,7.141666666666667,7.833333333333333,1.0,1,6,1,6.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,4,2,1
E8D72701-12C0-4B39-9CE2-93E1B63BC363,45.0,1,4,624.98,0,0.0,61.142857142857146,1.0,1,6,2,0.0,0.0,6.0,1.0,0,1,0,1,1,0,1,0,4,34,1
6C5A7DCB-F1A7-4C67-8EAF-4D02AD7442E7,30.0,1,4,620.1,0,7.676666666666666,8.095238095238095,3.0,3,7,3,20.0,0.0,0.0,1.0,0,0,0,1,1,0,1,0,4,2,1
96F85A9A-42FF-4F4F-AE96-7CB8756D9CB3,37.0,1,2,607.42,1,0.0,59.16666666666666,1.0,1,6,1,0.0,0.0,6.0,0.0,1,0,0,1,1,0,1,0,4,18,1
8D59FB03-1BC5-4F8C-B5BD-81AB34752F40,31.0,0,0,530.38,1,6.82875,8.464285714285714,8.0,10,3,10,51.0,0.0,2.0,3.0,1,0,0,1,0,0,1,0,7,2,0
A63BDF5E-241F-4ED3-8BBA-7A6F4EEF324E,29.0,0,1,491.68,1,8.3892,4.94,8.0,8,4,9,50.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,7,2,0
60C964C0-BA4F-4886-ABBD-DACB5C68549D,30.0,1,4,587.96,0,0.7347826086956522,30.347826086956523,4.0,5,2,5,1.0,0.0,21.0,1.0,1,0,0,1,1,0,1,0,7,2,1
2CD7B99F-2F8F-4AC8-9376-332D60E200E0,44.0,1,0,596.12,0,0.0,44.285714285714285,1.0,1,7,1,0.0,0.0,7.0,0.0,0,0,0,0,0,1,1,0,5,28,0
F51E0025-85BB-4223-BA23-03233EC2F168,45.0,1,4,591.74,0,0.0,42.0,1.0,3,7,4,0.0,0.0,20.0,1.0,1,0,0,0,0,1,1,0,5,32,1
11CE1D17-30F4-41C3-92FD-4CEF66A75240,30.0,1,0,756.58,0,8.695172413793104,3.4482758620689653,6.0,6,6,6,29.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0,4,4,1
5D83F239-C903-4B03-9A29-A0B821C23FD5,48.0,1,1,603.6,0,0.0295454545454545,39.86363636363637,7.0,11,2,12,0.0,1.0,41.0,2.0,0,0,0,0,0,1,1,0,4,38,1
5FEEE834-3987-437A-A1DB-2593D3F7BF79,42.0,1,4,576.58,0,0.1666666666666666,43.66666666666666,1.0,1,6,1,0.0,0.0,6.0,0.0,0,0,0,0,0,1,1,0,4,22,1
1A7754EC-8860-4383-B39C-AE4A9BBD9F2C,31.0,1,2,605.62,0,0.0,44.75,1.0,1,8,1,0.0,0.0,8.0,0.0,0,0,0,1,1,0,1,0,4,4,1
B05FA4F3-775A-45D3-9B4F-07CAB9D7D91F,31.0,1,0,532.06,0,0.0,59.8,1.0,1,10,1,0.0,0.0,10.0,0.0,0,0,0,0,0,1,1,0,6,6,1
31F88C3D-28BE-45D1-A4DC-82C3B4175683,55.0,1,4,457.84,0,2.0429411764705883,22.764705882352946,2.0,2,9,2,4.0,0.0,10.0,3.0,0,1,0,0,0,1,1,1,1,24,1
D07B4E67-A309-4C85-A267-B6CCF07B74B9,22.0,1,0,639.86,0,8.5724,0.4,4.0,4,5,4,25.0,0.0,0.0,0.0,1,0,0,1,1,0,1,0,3,2,0
43E731C0-4D68-43ED-A835-C2DD13F11709,22.0,1,0,631.84,0,3.630952380952381,24.69047619047619,4.0,9,2,9,18.0,2.0,16.0,6.0,1,0,0,0,1,0,1,0,1,2,0
C4EB5CB1-B3ED-4EEB-97BE-9BCB9CA6DEC5,22.0,1,1,578.72,0,0.0,0.0,1.0,1,0,1,0.0,0.0,0.0,4.0,1,0,0,0,1,0,1,0,1,2,1
ED0C00FC-CE2F-44DB-9176-5D9A3FED43BC,22.0,0,1,572.28,0,4.776,2.1333333333333333,2.0,2,7,2,8.0,0.0,1.0,6.0,1,0,0,1,1,0,1,0,5,2,1
D22ADD60-EFC2-4AD3-B8F8-FD007188C276,23.0,0,0,644.66,0,7.716826923076923,2.1153846153846154,9.0,9,1,9,48.0,4.0,0.0,0.0,0,0,0,1,1,0,1,0,5,2,0
4E067B15-C9A2-4FB4-903D-1EB1F8515048,22.0,0,0,568.06,0,5.1023958333333335,1.8958333333333333,9.0,7,1,7,30.0,0.0,0.0,18.0,1,0,0,1,1,0,1,0,5,2,1
1F72B2CF-6CD3-4777-935B-44E6E82D64DD,26.0,2,1,679.14,0,0.0,9.333333333333334,1.0,1,6,1,0.0,0.0,1.0,5.0,0,0,0,1,1,0,1,0,4,6,1
29CD2040-5A21-4A63-8FF8-AC37FECA248B,28.0,0,3,554.92,0,6.818181818181818,0.0,4.0,4,1,7,18.0,0.0,0.0,4.0,1,0,0,1,0,0,1,0,7,14,1
E8DDDC4E-894B-43AC-970A-A1597EB86E64,23.0,0,0,620.78,0,1.0814285714285714,27.25,3.0,6,5,6,3.0,0.0,14.0,11.0,1,0,0,1,1,0,1,0,7,0,1
3D888AB2-09FB-4535-9DC9-52EFB5ACB636,30.0,0,0,753.96,0,8.468571428571428,0.6666666666666666,4.0,4,5,4,21.0,0.0,0.0,0.0,0,1,0,1,1,0,1,0,4,20,0
90195FD1-7D5F-40BA-9C2B-2CD3FE8A1BB6,31.0,1,1,542.0,0,2.088,53.6,1.0,1,5,1,0.0,0.0,5.0,0.0,1,0,0,0,0,1,1,0,7,6,0
05DB4F34-8493-42B4-BE88-38E1874A5718,25.0,1,0,737.56,0,8.301363636363636,2.909090909090909,4.0,4,5,4,22.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,4,4,1
F5FCE6BF-67F5-4B79-B2FD-7A5F8C16401C,25.0,0,0,742.48,0,8.682500000000001,1.3653846153846154,12.0,12,3,12,52.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,4,4,0
F5B7F7C2-650B-4E5D-9068-52D421D223B5,28.0,1,0,728.56,0,7.346249999999999,1.0714285714285714,12.0,12,3,12,53.0,2.0,0.0,1.0,0,0,0,1,0,0,1,0,4,10,0
8A62AD44-88C3-4695-ABCF-C6EE408A502A,24.0,1,0,602.62,1,8.038037974683544,0.6075949367088608,8.0,10,5,10,76.0,0.0,0.0,3.0,1,0,0,1,1,0,1,0,3,2,0
5F20CE08-B248-49F7-8281-4661A6B7351F,27.0,1,0,578.6,1,6.510963302752293,2.2477064220183487,10.0,9,1,9,99.0,0.0,2.0,8.0,1,0,0,1,1,0,1,0,3,6,0
12B1943A-41EB-4EB3-9B14-FB309B2E8FB2,26.0,1,2,618.46,0,2.695,19.2,2.0,3,1,5,4.0,0.0,7.0,4.0,1,0,0,1,1,0,1,0,3,2,1
E72E58AB-2D65-4251-96DC-4292DD504F4B,31.0,1,0,582.8,0,7.740810810810811,2.027027027027027,8.0,3,1,3,35.0,0.0,0.0,2.0,1,0,0,1,1,0,1,0,3,14,1
E24D9AE9-B1A7-4D14-90BC-7B4E33F3ECDA,25.0,1,2,580.14,0,2.813,11.1,3.0,5,1,9,6.0,0.0,6.0,8.0,1,0,0,1,1,0,1,0,3,2,1
DA8EA610-9382-4788-AF01-7FA194D06DE0,24.0,0,0,658.22,0,7.042684210526318,2.347368421052632,10.0,13,1,13,84.0,2.0,0.0,9.0,1,0,0,1,1,0,1,0,3,2,0
